,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game
1315,"November 13, 2022",Away,Mt. St. Joseph,2,04:29,56-51,Home,"COLLINSWORTH,LUKE missed free throw",0,Luke Collinsworth,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry",0,3
1316,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-51,Home,"GARDNER,DAYNE offensive rebound",0,Dayne Gardner,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry",0,3
1317,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-51,Away,"Foul by BERRY,JOE",0,Joe Berry,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry",0,3
1318,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Home,"TURNER,KELVIN made free throw",0,Kelvin Turner,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry",1,3
1319,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Home,"TURNER,KELVIN missed free throw",0,Kelvin Turner,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry",0,3
1320,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Away,"EDO,LEONARDO enters the game",1,Leonardo Edo,"Elliot Paschal, Alec Bryan, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1321,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Away,"BRYAN,ALEC goes to the bench",1,Alec Bryan,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1322,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Home,"TURNER,KELVIN enters the game",1,Kelvin Turner,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1323,"November 13, 2022",Away,Mt. St. Joseph,2,04:28,56-52,Home,"GARDNER,DAYNE goes to the bench",1,Dayne Gardner,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1324,"November 13, 2022",Away,Mt. St. Joseph,2,04:26,56-52,Away,"PRESTON,JOSH defensive rebound",0,Josh Preston,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1325,"November 13, 2022",Away,Mt. St. Joseph,2,04:03,56-52,Away,"PASCHAL,ELLIOT missed 3-pt. jump shot",0,Elliot Paschal,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1326,"November 13, 2022",Away,Mt. St. Joseph,2,03:59,56-52,Home,"WIEHE,EVAN defensive rebound",0,Evan Wiehe,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1327,"November 13, 2022",Away,Mt. St. Joseph,2,03:39,56-54,Home,"COLLINSWORTH,LUKE made jump shot",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",2,3
1328,"November 13, 2022",Away,Mt. St. Joseph,2,03:21,56-54,Away,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1329,"November 13, 2022",Away,Mt. St. Joseph,2,03:17,56-54,Away,"PASCHAL,ELLIOT offensive rebound",0,Elliot Paschal,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1330,"November 13, 2022",Away,Mt. St. Joseph,2,03:11,58-54,Away,"PASCHAL,ELLIOT made layup",0,Elliot Paschal,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",2,3
1331,"November 13, 2022",Away,Mt. St. Joseph,2,02:45,58-56,Home,"COLLINSWORTH,LUKE made jump shot",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",2,3
1332,"November 13, 2022",Away,Mt. St. Joseph,2,02:28,58-56,Home,"Foul by CLUXTON,WILLARD",0,Willard Cluxton,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1333,"November 13, 2022",Away,Mt. St. Joseph,2,02:28,58-56,Away,20SEC TIMEOUT by Chicago,0,,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo",0,3
1334,"November 13, 2022",Away,Mt. St. Joseph,2,02:28,58-56,Away,"BHANDAL,ARRISH enters the game",1,Arrish Bhandal,"Elliot Paschal, Thomas Kurowski, Josh Preston, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1335,"November 13, 2022",Away,Mt. St. Joseph,2,02:28,58-56,Away,"PRESTON,JOSH goes to the bench",1,Josh Preston,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1336,"November 13, 2022",Away,Mt. St. Joseph,2,02:11,60-56,Away,"KUROWSKI,THOMAS made layup",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",2,3
1337,"November 13, 2022",Away,Mt. St. Joseph,2,02:11,60-56,Away,"Assist by PASCHAL,ELLIOT",0,Elliot Paschal,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1338,"November 13, 2022",Away,Mt. St. Joseph,2,02:11,60-56,Home,"GARDNER,DAYNE enters the game",1,Dayne Gardner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1339,"November 13, 2022",Away,Mt. St. Joseph,2,02:11,60-56,Home,"KOLAR,JACK goes to the bench",1,Jack Kolar,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1340,"November 13, 2022",Away,Mt. St. Joseph,2,01:50,60-56,Home,"COLLINSWORTH,LUKE missed jump shot",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1341,"November 13, 2022",Away,Mt. St. Joseph,2,01:47,60-56,Away,"KUROWSKI,THOMAS defensive rebound",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1342,"November 13, 2022",Away,Mt. St. Joseph,2,01:38,60-56,Away,"BERRY,JOE missed 3-pt. jump shot",0,Joe Berry,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1343,"November 13, 2022",Away,Mt. St. Joseph,2,01:34,60-56,Home,"COLLINSWORTH,LUKE defensive rebound",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1344,"November 13, 2022",Away,Mt. St. Joseph,2,01:09,60-56,Home,"Turnover by COLLINSWORTH,LUKE",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1345,"November 13, 2022",Away,Mt. St. Joseph,2,01:09,60-56,Away,"Steal by KUROWSKI,THOMAS",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1346,"November 13, 2022",Away,Mt. St. Joseph,2,01:04,60-56,Away,"BERRY,JOE missed layup",0,Joe Berry,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1347,"November 13, 2022",Away,Mt. St. Joseph,2,01:04,60-56,Away,TEAM offensive rebound,0,,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1348,"November 13, 2022",Away,Mt. St. Joseph,2,01:04,60-56,Home,"KOLAR,JACK enters the game",1,Jack Kolar,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1349,"November 13, 2022",Away,Mt. St. Joseph,2,01:04,60-56,Home,"TURNER,KELVIN goes to the bench",1,Kelvin Turner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1350,"November 13, 2022",Away,Mt. St. Joseph,2,00:46,62-56,Away,"BHANDAL,ARRISH made layup",0,Arrish Bhandal,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",2,3
1351,"November 13, 2022",Away,Mt. St. Joseph,2,00:43,62-56,Away,"Foul by BHANDAL,ARRISH",0,Arrish Bhandal,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1352,"November 13, 2022",Away,Mt. St. Joseph,2,00:43,62-56,Home,"Foul by CLUXTON,WILLARD",0,Willard Cluxton,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1353,"November 13, 2022",Away,Mt. St. Joseph,2,00:43,62-56,Home,"TURNER,KELVIN enters the game",1,Kelvin Turner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1354,"November 13, 2022",Away,Mt. St. Joseph,2,00:43,62-56,Home,"WIEHE,EVAN goes to the bench",1,Evan Wiehe,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1355,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Away,Turnover by TEAM,0,,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1356,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,"TURNER,KELVIN missed 3-pt. jump shot",0,Kelvin Turner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1357,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,TEAM offensive rebound,0,,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1358,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,"KOLAR,JACK missed 3-pt. jump shot",0,Jack Kolar,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1359,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,"COLLINSWORTH,LUKE offensive rebound",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1360,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,"WIEHE,EVAN enters the game",1,Evan Wiehe,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1361,"November 13, 2022",Away,Mt. St. Joseph,2,00:23,62-56,Home,"CLUXTON,WILLARD goes to the bench",1,Willard Cluxton,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1362,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Home,"Turnover by COLLINSWORTH,LUKE",0,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1363,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Away,"Steal by KUROWSKI,THOMAS",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1364,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Home,"Foul by KOLAR,JACK",0,Jack Kolar,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal",0,3
1365,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Away,"MOOS,EZRA enters the game",1,Ezra Moos,"Elliot Paschal, Thomas Kurowski, Joe Berry, Leonardo Edo, Arrish Bhandal, Ezra Moos",0,3
1366,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Away,"EDO,LEONARDO goes to the bench",1,Leonardo Edo,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1367,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Home,"TOTTON,ALEX enters the game",1,Alex Totton,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1368,"November 13, 2022",Away,Mt. St. Joseph,2,00:20,62-56,Home,"COLLINSWORTH,LUKE goes to the bench",1,Luke Collinsworth,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1369,"November 13, 2022",Away,Mt. St. Joseph,2,00:18,62-56,Home,"Foul by WIEHE,EVAN",0,Evan Wiehe,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1370,"November 13, 2022",Away,Mt. St. Joseph,2,00:17,62-56,Home,"Foul by KOLAR,JACK",0,Jack Kolar,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1371,"November 13, 2022",Away,Mt. St. Joseph,2,00:17,62-56,Away,"KUROWSKI,THOMAS missed free throw",0,Thomas Kurowski,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1372,"November 13, 2022",Away,Mt. St. Joseph,2,00:17,62-56,Away,"EDO,LEONARDO enters the game",1,Leonardo Edo,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos, Leonardo Edo",0,3
1373,"November 13, 2022",Away,Mt. St. Joseph,2,00:17,62-56,Away,"MOOS,EZRA goes to the bench",1,Ezra Moos,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo",0,3
1374,"November 13, 2022",Away,Mt. St. Joseph,2,00:16,62-56,Home,"GARDNER,DAYNE defensive rebound",0,Dayne Gardner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo",0,3
1375,"November 13, 2022",Away,Mt. St. Joseph,2,00:04,62-59,Home,"TOTTON,ALEX made 3-pt. jump shot",0,Alex Totton,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo",3,3
1376,"November 13, 2022",Away,Mt. St. Joseph,2,00:04,62-59,Home,"Assist by GARDNER,DAYNE",0,Dayne Gardner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo",0,3
1377,"November 13, 2022",Away,Mt. St. Joseph,2,00:04,62-59,Home,30SEC TIMEOUT by Mt. St. Joseph,0,,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo",0,3
1378,"November 13, 2022",Away,Mt. St. Joseph,2,00:04,62-59,Away,"MOOS,EZRA enters the game",1,Ezra Moos,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Leonardo Edo, Ezra Moos",0,3
1379,"November 13, 2022",Away,Mt. St. Joseph,2,00:04,62-59,Away,"EDO,LEONARDO goes to the bench",1,Leonardo Edo,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1380,"November 13, 2022",Away,Mt. St. Joseph,2,00:02,62-59,Home,"Foul by TURNER,KELVIN",0,Kelvin Turner,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",0,3
1381,"November 13, 2022",Away,Mt. St. Joseph,2,00:02,63-59,Away,"BERRY,JOE made free throw",0,Joe Berry,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",1,3
1382,"November 13, 2022",Away,Mt. St. Joseph,2,00:02,64-59,Away,"BERRY,JOE made free throw",0,Joe Berry,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos",1,3
1383,"November 13, 2022",Away,Mt. St. Joseph,2,00:02,64-59,Away,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Elliot Paschal, Thomas Kurowski, Joe Berry, Arrish Bhandal, Ezra Moos, Skyler Twyman",0,3
1384,"November 13, 2022",Away,Mt. St. Joseph,2,00:02,64-59,Away,"BHANDAL,ARRISH goes to the bench",1,Arrish Bhandal,"Elliot Paschal, Thomas Kurowski, Joe Berry, Ezra Moos, Skyler Twyman",0,3
1385,"November 13, 2022",Away,Mt. St. Joseph,2,00:00,64-59,Home,"TOTTON,ALEX missed 3-pt. jump shot",0,Alex Totton,"Elliot Paschal, Thomas Kurowski, Joe Berry, Ezra Moos, Skyler Twyman",0,3
1386,"November 13, 2022",Away,Mt. St. Joseph,2,00:00,64-59,Home,TEAM offensive rebound,0,,"Elliot Paschal, Thomas Kurowski, Joe Berry, Ezra Moos, Skyler Twyman",0,3
1387,"November 18, 2022",Home,Colorado College,1,19:46,0-0,Home,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1388,"November 18, 2022",Home,Colorado College,1,19:46,0-0,Away,"PHILIO,DEVIN defensive rebound",0,Devin Philio,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1389,"November 18, 2022",Home,Colorado College,1,19:24,2-0,Away,"RUEGG,SCOTT made jump shot",0,Scott Ruegg,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",2,4
1390,"November 18, 2022",Home,Colorado College,1,19:07,2-0,Home,"MOOS,EZRA missed 3-pt. jump shot",0,Ezra Moos,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1391,"November 18, 2022",Home,Colorado College,1,19:07,2-0,Away,"RUEGG,SCOTT defensive rebound",0,Scott Ruegg,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1392,"November 18, 2022",Home,Colorado College,1,18:56,2-0,Away,"PRICE,ADRIAN missed layup",0,Adrian Price,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1393,"November 18, 2022",Home,Colorado College,1,18:56,2-0,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1394,"November 18, 2022",Home,Colorado College,1,18:47,2-0,Away,"Foul by MAGNUS,LEO",0,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1395,"November 18, 2022",Home,Colorado College,1,18:32,2-2,Home,"BHANDAL,ARRISH made jump shot",0,Arrish Bhandal,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",2,4
1396,"November 18, 2022",Home,Colorado College,1,18:24,2-2,Away,"DENNIS,DEANTE' missed layup",0,Deante' Dennis,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1397,"November 18, 2022",Home,Colorado College,1,18:24,2-2,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1398,"November 18, 2022",Home,Colorado College,1,17:54,2-4,Home,"KUROWSKI,THOMAS made layup",0,Thomas Kurowski,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",2,4
1399,"November 18, 2022",Home,Colorado College,1,17:36,2-4,Away,"MAGNUS,LEO missed 3-pt. jump shot",0,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1400,"November 18, 2022",Home,Colorado College,1,17:36,2-4,Home,"KUROWSKI,THOMAS defensive rebound",0,Thomas Kurowski,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1401,"November 18, 2022",Home,Colorado College,1,17:20,2-6,Home,"KUROWSKI,THOMAS made layup",0,Thomas Kurowski,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",2,4
1402,"November 18, 2022",Home,Colorado College,1,16:53,2-6,Away,"PRICE,ADRIAN missed layup",0,Adrian Price,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1403,"November 18, 2022",Home,Colorado College,1,16:53,2-6,Away,"MAGNUS,LEO offensive rebound",0,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1404,"November 18, 2022",Home,Colorado College,1,16:47,2-6,Away,"MAGNUS,LEO missed layup",0,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1405,"November 18, 2022",Home,Colorado College,1,16:47,2-6,Home,"BHANDAL,ARRISH defensive rebound",0,Arrish Bhandal,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1406,"November 18, 2022",Home,Colorado College,1,16:40,2-6,Home,"Turnover by BRYAN,ALEC",0,Alec Bryan,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1407,"November 18, 2022",Home,Colorado College,1,16:39,2-6,Away,"Steal by PHILIO,DEVIN",0,Devin Philio,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1408,"November 18, 2022",Home,Colorado College,1,16:31,2-6,Away,"MAGNUS,LEO missed 3-pt. jump shot",0,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1409,"November 18, 2022",Home,Colorado College,1,16:31,2-6,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1410,"November 18, 2022",Home,Colorado College,1,16:14,2-6,Home,"PASCHAL,ELLIOT missed 3-pt. jump shot",0,Elliot Paschal,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1411,"November 18, 2022",Home,Colorado College,1,16:14,2-6,Away,"PHILIO,DEVIN defensive rebound",0,Devin Philio,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1412,"November 18, 2022",Home,Colorado College,1,15:48,2-6,Away,"PHILIO,DEVIN missed jump shot",0,Devin Philio,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1413,"November 18, 2022",Home,Colorado College,1,15:48,2-6,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1414,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"Foul by DENNIS,DEANTE'",0,Deante' Dennis,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1415,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"BOYKIN,DINARI enters the game",1,Dinari Boykin,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1416,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"NOFZIGER,ASHER enters the game",1,Asher Nofziger,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1417,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"CRAWFORD,TREY enters the game",1,Trey Crawford,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1418,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"ROMERO,EDGAR enters the game",1,Edgar Romero,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1419,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"PRICE,ADRIAN goes to the bench",1,Adrian Price,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1420,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"MAGNUS,LEO goes to the bench",1,Leo Magnus,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1421,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"PHILIO,DEVIN goes to the bench",1,Devin Philio,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1422,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Away,"DENNIS,DEANTE' goes to the bench",1,Deante' Dennis,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal",0,4
1423,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"KENAH,EAMONN enters the game",1,Eamonn Kenah,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal, Eamonn Kenah",0,4
1424,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"BATTIST,ALEX enters the game",1,Alex Battist,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal, Eamonn Kenah, Alex Battist",0,4
1425,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"BERRY,JOE enters the game",1,Joe Berry,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Arrish Bhandal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1426,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"BHANDAL,ARRISH goes to the bench",1,Arrish Bhandal,"Alec Bryan, Ezra Moos, Thomas Kurowski, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1427,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Alec Bryan, Ezra Moos, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1428,"November 18, 2022",Home,Colorado College,1,15:46,2-6,Home,"MOOS,EZRA goes to the bench",1,Ezra Moos,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1429,"November 18, 2022",Home,Colorado College,1,15:26,2-6,Home,"BERRY,JOE missed 3-pt. jump shot",0,Joe Berry,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1430,"November 18, 2022",Home,Colorado College,1,15:26,2-6,Away,"CRAWFORD,TREY defensive rebound",0,Trey Crawford,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1431,"November 18, 2022",Home,Colorado College,1,15:14,4-6,Away,"ROMERO,EDGAR made layup",0,Edgar Romero,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",2,4
1432,"November 18, 2022",Home,Colorado College,1,15:03,4-8,Home,"BATTIST,ALEX made dunk",0,Alex Battist,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",2,4
1433,"November 18, 2022",Home,Colorado College,1,15:03,4-8,Home,"Assist by PASCHAL,ELLIOT",0,Elliot Paschal,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
1434,"November 18, 2022",Home,Colorado College,1,14:42,4-8,Away,"BOYKIN,DINARI missed layup",0,Dinari Boykin,"Alec Bryan, Elliot Paschal, Eamonn Kenah, Alex Battist, Joe Berry",0,4
